"Action Context","Action Type","Action URL","App Name","App Version","Apple Id Number","Click Target","Client ID","Coming Soon","Consented TV Providers","Content Provider Brand ID","Content Type","Destination URL","Dialog Message Text","Dialog Response","Dialog Response Options","Dialog Subject ID","Dialog Type","Event Time","Event Type","External Reference URL","Feature Title","Hardware Brand","Hardware Family","Hardware Model","IP City","IP Country","IP Latitude","IP Longitude","IP Network","IP Network Type","IP Region","Impressed Content Names","Masked IP Address","Media Id","Media Play Position (MS)","Network Connection Type","Non Consented TV Providers","OS Languages","OS Version","Offer Type","On Web App","Operating System","Opted-in for Personalization","Page History","Page ID","Page Type","Page URL","Referral App Name","Screen Height (Pixels)","Screen Pixel Ratio","Screen Width (Pixels)","Search Term","Sensitive Content Type","Start Type","Store Front Name","Subscribed TV Providers","TV Provider Apps","Tab","Timezone Offset (Minutes)","Type","Upsell State","Upsell Trigger","Upsell Type","Visit ID","Window Inner Height (Pixels)","Window Inner Width (Pixels)","Window Outer Height (Pixels)","Window Outer Width (Pixels)"
"","navigate","https://tv.apple.com/us/show/the-morning-show/umc.cmc.25tn3v8ku4b39tr6ccgb8nl6m?ctx_brand=tvs.sbd.4000","Apple TV App","1","405952270","umc.cmc.25tn3v8ku4b39tr6ccgb8nl6m","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","Prime Video","","Show","","","","","","","2019-12-22T14:17:06.975Z","click","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,upNextShelf,umc_id,1,2,null,WrappedArray(),Shelf,Up Next,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.12962,null,Movie,null,amzn1.dv.gti.84aba880-b415-1da5-d020-362447671885:US,umc.cmc.5i17fbo7z52wxgbalfkvvr2pi,umc_id,2,0,1,WrappedArray(1569728236341),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.aus.mv.6qyd56qurypgou2wxvx28hoo5,null,null,null]|[play,null,tvs.sbd.12962,null,Episode,null,amzn1.dv.gti.68a9f703-217e-d77b-fae1-ef888c875170:US,umc.cmc.2blg52c8vmjjudens7yie2s5t,umc_id,3,1,1,WrappedArray(1569728236341),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.aus.ep.5a0pjh9j3nhnpfc96a15pzige,null,null,null]|[null,null,null,null,null,null,null,tabItemsCollectionId,umc_id,4,1,null,WrappedArray(),Shelf,,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,movieTabItem,umc_id,5,0,4,WrappedArray(1569728236341),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,tvShowTabItem,umc_id,6,1,4,WrappedArray(1569728236341),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,sportsTabItem,umc_id,7,2,4,WrappedArray(1569728236341),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,kidsTabItem,umc_id,8,3,4,WrappedArray(1569728236341),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,umc_id,9,3,null,WrappedArray(),Shelf,What to Watch,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.ukor9ll2s04re94sh7689z5y,umc_id,10,0,9,WrappedArray(1569728236341),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.2kau27si25o1mt2sah5dtjgr0,umc_id,11,1,9,WrappedArray(1569728236341),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.34bjtm5r31ppe2fnxh3lqdo1g,umc_id,12,2,9,WrappedArray(1569728236341),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.21d85hr9jfaa0ziszygpmc7hx,umc_id,13,3,9,WrappedArray(1569728236341),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","","","en-US","10.15.2","","false","macOS","","","","Canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","com.apple.tv","none","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","639","1220","683","1220"
"","","","Apple TV App","1","405952270","","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","","","","","","","","2019-12-22T14:17:03.662Z","page","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","canvas_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|Movie_umc.cmc.3xaju2323jxib2du70d9ey4b4|canvas_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","tvs.sbd.4000","Canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","none","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","navigate","https://tv.apple.com/us/channel/tvs.sbd.4000","Apple TV App","1","405952270","edt.item.5dfd2705-42fb-445b-a6c9-8835751f3cb6","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","EditorialItem","","","","","","","2019-12-22T14:17:03.395Z","click","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,edt.cvs.5c37890c-b673-48cd-a88a-17b4a093bf7d,umc_id,1,0,null,WrappedArray(1577583480915),null,TV Shows,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c3f932e-8845-4658-99fc-0c784768034b,umc_id,2,0,null,WrappedArray(1577583480915),spotlight,Spotlight,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c5cebb4-0f73-4093-8486-b4f441ecf71a,umc_id,3,1,null,WrappedArray(1577583480915),swoosh,Today’s Highlights,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,Show,null,null,umc.cmc.4y25wuby7pck9o6vaubbbk7gb,umc_id,4,0,null,WrappedArray(1577583480915),spotlight,Servant,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,Show,null,null,umc.cmc.4b3vfyn2cyog90gbr46rnz8rn,umc_id,5,0,null,WrappedArray(1577583480915),swoosh,Letterkenny,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,Show,null,null,umc.cmc.6f30byk8irj415q467mjppidr,umc_id,6,1,null,WrappedArray(1577583480915),swoosh,Call the Midwife,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,Show,null,null,umc.cmc.4lz15juzprmw4xbcjtmo3m8hi,umc_id,7,2,null,WrappedArray(1577583480915),swoosh,When Calls the Heart,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,Show,null,null,umc.cmc.5ggqkyvuyc1iio36apixwznov,umc_id,8,3,null,WrappedArray(1577583480915),swoosh,Holiday Baking Championship,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","","","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","navigate","https://tv.apple.com/us/channel/tvs.sbd.4000","Apple TV App","1","405952270","edt.item.5dfd2705-42fb-445b-a6c9-8835751f3cb6","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","EditorialItem","","","","","","","2019-12-22T14:17:03.395Z","click","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,episodeShelf,umc_id,1,1,null,WrappedArray(),episodeShelf,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.5yv8t4qoznmvzqhge6c82mmo7,umc_id,2,2,1,WrappedArray(1576450644345),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","","Hulu|FOX NOW|ABC|STARZ|NBC|The CW|CW Seed|Prime Video|Music","en-US","10.15.2","","false","macOS","","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","com.abcdigital.abc.videoplayer|com.apple.tv|com.cbsvideo.app|com.cnn.iphone|com.cw.fullepisodes.ios|com.fox.now|com.fxnetworks.ios.FXNOW|com.nbcuni.nbc.portal","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","","","Apple TV App","1","405952270","","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","","","","","","","","2019-12-22T14:16:58.808Z","page","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","canvas_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|Movie_umc.cmc.3xaju2323jxib2du70d9ey4b4","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","","","Apple TV App","1","405952270","","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","Movie","","","","","","","2019-12-22T14:16:45.091Z","page","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","canvas_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","umc.cmc.3xaju2323jxib2du70d9ey4b4","Movie","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","garbage","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","navigate","https://tv.apple.com/us/movie/joker/umc.cmc.3xaju2323jxib2du70d9ey4b4","Apple TV App","1","405952270","umc.cmc.3xaju2323jxib2du70d9ey4b4","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","Movie","","","","","","","2019-12-22T14:16:44.737Z","click","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,edt.col.5c5892fc-3617-4194-a447-3818232290c8,umc_id,1,13,null,WrappedArray(),Carousel,,null,edt.shelf.5cdb22de-cf9b-4280-83d0-0c78394e567e,null,ChannelUpsell,null,tahoma_watchnow,null,null,null,null,null,null]|[null,null,tvs.sbd.1000246,null,null,null,null,1459193688,its_id,2,0,1,WrappedArray(1568731142177),channelUpsell,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5cac60e6-3bef-4294-b8c3-acda0b3fc338,umc_id,3,14,null,WrappedArray(),Shelf,Colecciones,null,edt.shelf.5cac613a-445b-4e47-9b4a-02b888465519,null,Brick2,null,tahoma_watchnow,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.item.5c3e708a-baaa-4206-ae74-f35c90bad062,umc_id,4,8,3,WrappedArray(1568731142177),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c3f8977-fc36-4495-acd4-1b1f6a9004e5,umc_id,5,16,null,WrappedArray(),Shelf,Top de reservas,null,edt.shelf.5cac613a-fc26-4895-b825-081a3f0c5c5b,null,Lockup,null,tahoma_watchnow,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.8u8dqncoixk0k00wbdlu0zsf,umc_id,6,1,5,WrappedArray(1568731142177),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.4fio6tgwms256b6lkerx7qm0l,umc_id,7,0,5,WrappedArray(1568731142177),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","","","es-ES","10.15.2","","false","macOS","","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","com.apple.tv","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","navigate","https://tv.apple.com/us/movie/joker/umc.cmc.3xaju2323jxib2du70d9ey4b4","Apple TV App","1","405952270","umc.cmc.3xaju2323jxib2du70d9ey4b4","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","Hulu|NBC Sports|Disney+|NBC|CNN|AMC|Prime Video|Music|ESPN|HBO NOW","","Movie","","","","","","","2019-12-22T14:16:44.737Z","click","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,tabItemsCollectionId,umc_id,1,1,null,WrappedArray(),Shelf,,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,tvShowTabItem,umc_id,2,1,1,WrappedArray(1588979208170),tabItems,TV Shows,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,movieTabItem,umc_id,3,0,1,WrappedArray(1588979208170),tabItems,Movies,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,sportsTabItem,umc_id,4,2,1,WrappedArray(1588979208170),tabItems,Sports,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,upNextShelf,umc_id,5,2,null,WrappedArray(),Shelf,Up Next,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.1000242,null,Episode,null,HB5YB,umc.cmc.yjqbujxgcdbvswlctkr71b78,umc_id,6,1,5,WrappedArray(1588979208170),lockup,Episode 1,null,null,null,null,null,null,null,null,umc.cmr.HBM.ep.6detvha91yrcgftc0vbhro9es,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,umc_id,7,3,null,WrappedArray(),Shelf,What to Watch,null,null,uts.category.unknown.edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,Lockup,null,tahoma_herocollection,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.6muy4la7lj1omu5nci4bt2m66,umc_id,8,1,7,WrappedArray(1588979208170),swoosh,Trying,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.5h5mr0shyyqqahqdv55ywyilr,umc_id,9,0,7,WrappedArray(1588979208170),swoosh,Defending Jacob,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","","","en-US","10.15.2","","false","macOS","","","","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","com.amazon.aiv.AIVApp|com.amctve.amcfullepisodes|com.apple.tv|com.cnn.iphone|com.disney.disneyplus|com.espn.fantasyFootball|com.espn.ScoreCenter|com.hbo.hbonow|com.hulu.plus|com.netflix.Netflix|com.turner.mmod2011temp","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","","","Apple TV App","1","405952270","","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","","","","","","","","2019-12-22T14:16:29.449Z","page","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","canvas","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","watchnow","360","","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","","","Apple TV App","1","405952270","","yJmFbXv-jLciJbG09V_hM2h-THc6m4rRpMZQ8EHr31A","","","","","","","","","","","2019-12-22T14:16:28.149Z","enter","","","Apple","Mac","","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","","","","10.15.2","","false","macOS","","","","","https://sb.tv.apple.com/content/950eb6ba175e4f5b9a6ba0311cb78743/","","1200","2.0","1920","","","","United States","","","none","360","launch","","","","9b9ae681-bd3d-4ab3-aa2a-53bbc137c187_1_1577024188421","683","1220","683","1220"
"","","","Apple TV App","5.0.0 (roku2-4R33)","405952270","","VZv0pz6OXE_7osIAXvMo3RVV0B_7IPDfyy45Cx0_cug","","","","","","","","","","","2020-03-08T03:44:25.056Z","page","","","Roku","TV","3600X","ATLANTA","US","33.7486","-84.3884","","","GA","","136.55.167.0","","","WiFi","","","9.2.0","","false","Roku OS","","TVShow_umc.cmc.2tqufhly635jf1fnuonxojax|Episode_umc.cmc.7cj8qfivd17fpjx0s8377vmyl|TVShow_umc.cmc.2tqufhly635jf1fnuonxojax|WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|TVShow_umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","720","","1280","","","","United States","","","watchnow","300","","","","","196c51d1-b2ab-459f-ae43-53aa6aceaff7_1_1583638826368","","","",""
"","play","","Apple TV App","5.0.0 (roku2-4R33)","405952270","umc.cmc.79r1ls2zjhun0w2wmtwqbmk47","VZv0pz6OXE_7osIAXvMo3RVV0B_7IPDfyy45Cx0_cug","","","Apple TV+","Extra","","","","","","","2020-03-08T03:42:16.364Z","media","","","Roku","TV","3600X","ATLANTA","US","33.7486","-84.3884","","","GA","[null,null,null,null,null,null,null,edt.col.5cc0634a-c75b-4a3b-8eff-54a8ef42d0e5,umc_id,1,11,null,WrappedArray(),Shelf,أفلام جديدة,null,edt.shelf.5cd45a31-c6de-45ad-91a0-d30e7ffcadd2,uts.category.unknown.edt.col.5cc0634a-c75b-4a3b-8eff-54a8ef42d0e5,Lockup,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.6szibk86p678p2k90iqcl3lkg,umc_id,2,6,1,WrappedArray(1585171482559),swoosh,One Piece: Stampede,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.3mslhevzrxaaa9h6ybjwqvg27,umc_id,3,5,1,WrappedArray(1585171482559),swoosh,ملكة الثلج ٢,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5d6e6691-67da-4c66-afec-9748a4b49d01,umc_id,4,9,null,WrappedArray(),Shelf,أبرز أفلام الأسبوع,null,edt.shelf.5d6e66e0-7b69-47ff-bb65-5b920a446c17,uts.category.unknown.edt.col.5d6e6691-67da-4c66-afec-9748a4b49d01,Brick2,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.1xnsjqmhn8a93iy2vgj36w3d1,umc_id,5,0,4,WrappedArray(1585171482559),brick2,Spider-Man: Far From Home,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5e6ad20a-4879-4e63-8cac-57d7c92786fb,umc_id,6,12,null,WrappedArray(),Shelf,فيلم The Banker: عمل Apple Original,null,edt.shelf.5e74788f-2b5c-48c3-a00d-1975404299f8,uts.category.brick_row_takeover,Brick2,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.2f8qhsa039voq5x0iwn1eixj1,umc_id,7,0,6,WrappedArray(1585171482559),brick2,The Banker,null,null,null,null,null,null,null,null,null,null,null,null]","136.55.167.0","umc.cmc.79r1ls2zjhun0w2wmtwqbmk47","","WiFi","","ar-SA|en-SA","9.2.0","","false","Roku OS","","","","TVShow","","","720","","1280","","","","United States","","com.apple.Music|com.apple.tv","watchnow","300","video","","","","196c51d1-b2ab-459f-ae43-53aa6aceaff7_1_1583638826368","","","",""
"","play","","Apple TV App","5.0.0 (roku2-4R33)","405952270","umc.cmc.79r1ls2zjhun0w2wmtwqbmk47","VZv0pz6OXE_7osIAXvMo3RVV0B_7IPDfyy45Cx0_cug","","","Apple TV+","Extra","","","","","","","2020-03-08T03:42:16.364Z","media","","","Roku","TV","3600X","ATLANTA","US","33.7486","-84.3884","","","GA","[null,null,null,null,null,null,null,MovieRelatedShelf,umc_id,1,3,null,WrappedArray(),Shelf,Related,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.621ts42h8b35wrzkmdlqiozsw,umc_id,2,4,1,WrappedArray(1590970404682),relatedLockup,Captain America: The First Avenger,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.3r7os17fk4uufvf09l35lc9hp,umc_id,3,3,1,WrappedArray(1590970404682),relatedLockup,Spider-Man 2,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,trailers,umc_id,4,1,null,WrappedArray(),Shelf,Trailers,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,null,null,null,trailer,its_id,5,0,4,WrappedArray(1590970404682),trailer,Trailer,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,HowToWatchShelf,umc_id,6,4,null,WrappedArray(),howToWatch,HowToWatch,null,null,null,null,null,null,null,null,null,null,null,null]|[Buy,null,tvs.sbd.9001,productType=V&price=14990&salableAdamId=568405091&pricingParameters=HDVOD&pg=default&rental=1,Movie,null,null,howToWatch,its_id,7,1,6,WrappedArray(1590970404682),howToWatch,The Amazing Spider-Man,null,null,null,null,null,null,null,null,null,null,null,null]|[Buy,null,tvs.sbd.9001,productType=V&price=59990&salableAdamId=568405091&pricingParameters=HDBUY&pg=default,Movie,null,null,howToWatch,its_id,8,0,6,WrappedArray(1590970404682),howToWatch,The Amazing Spider-Man,null,null,null,null,null,null,null,null,null,null,null,null]","136.55.167.0","umc.cmc.79r1ls2zjhun0w2wmtwqbmk47","","WiFi","","en-SA|ar-SA|zh-Hans-SA|ko-SA","9.2.0","","false","Roku OS","","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","720","","1280","","","","United States","","com.apple.tv|com.netflix.Netflix|com.viki.viki-ios","watchnow","300","video","","","","196c51d1-b2ab-459f-ae43-53aa6aceaff7_1_1583638826368","","","",""
"","","","Apple TV App","5.0.0 (roku2-4R33)","405952270","","VZv0pz6OXE_7osIAXvMo3RVV0B_7IPDfyy45Cx0_cug","","","","","","","","","","","2020-03-08T03:42:10.816Z","impressions","","","Roku","TV","3600X","ATLANTA","US","33.7486","-84.3884","","","GA","[null,null,null,null,null,null,null,umc.cmc.1nfdfd5zlk05fo1bwwetzldy3,umc_id,1,0,0,WrappedArray(1583638925511),null,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,group_shelf_tab,null,2,0,1,WrappedArray(1583638925511),null,Season 1,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.6025meprcydb4dwfmfyiilhqf,umc_id,3,0,1,WrappedArray(1583638925512),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.4p5tnuu4byvmc9hkkmyhn2faa,null,null,null]|[navigate,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.6025meprcydb4dwfmfyiilhqf,umc_id,4,1,1,WrappedArray(1583638925512),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.2yj3ln6jbih2t3dr689xuslnh,umc_id,5,0,1,WrappedArray(1583638925513),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.6qc4ybjnexcsxc0jt6pfjqi9k,null,null,null]|[navigate,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.2yj3ln6jbih2t3dr689xuslnh,umc_id,6,1,1,WrappedArray(1583638925513),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.3fs27h5xvxupmylt4h50zickr,umc_id,7,0,1,WrappedArray(1583638925513),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.7gk12pqfm04ibwbm2ifuztrg4,null,null,null]|[navigate,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.3fs27h5xvxupmylt4h50zickr,umc_id,8,1,1,WrappedArray(1583638925513),episode,Mythic Quest: Raven's Banquet,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Extra,null,null,umc.cmc.79r1ls2zjhun0w2wmtwqbmk47,umc_id,2,0,1,WrappedArray(1583638928838),bonusContent,First Look,null,null,null,null,null,null,null,null,umc.cmr.atvp.ex.7i7x244i3ah539bua5bgdyog2,null,null,null]|[play,null,null,null,Trailer,null,null,umc.cmr.atvp.vc.4b9f962w3tpq12j73nlesbbyi,umc_id,3,0,1,WrappedArray(1583638928839),trailer,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Trailer,null,null,umc.cmr.atvp.vc.57jfmc7i5rpq0jvqnaqb3rsmy,umc_id,4,1,1,WrappedArray(1583638928839),trailer,null,null,null,null,null,null,null,null,null,null,null,null,null]","136.55.167.0","","","WiFi","","","9.2.0","","false","Roku OS","","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","720","","1280","","","","United States","","","watchnow","300","","","","","196c51d1-b2ab-459f-ae43-53aa6aceaff7_1_1583638826368","","","",""
